BARTIMESTAMP,TICKER,OPEN,HIGH,LOW,CLOSE,VOLUME,ASSET,VWAP
1998-03-30 15:10:00+00:00,EGX100LASTEWI,29.73047671,29.93550164,29.63631789,29.79468059,1422868,0,29.7920576
1998-03-30 15:15:00+00:00,EGX100LASTEWI,29.73057099,29.92879858,29.63707009,29.78826482,1693331,0,29.7856418
1998-03-30 15:20:00+00:00,EGX100LASTEWI,29.7393966,29.9362663,29.64514529,29.79535636,873600,0,29.7927334
1998-03-30 15:25:00+00:00,EGX100LASTEWI,29.73943197,29.93638169,29.64582433,29.79610502,596970,0,29.793502
1998-03-30 15:30:00+00:00,EGX100LASTEWI,29.75128963,29.94777616,29.65770899,29.80754626,29932,0,29.8049366
1998-03-31 11:40:00+00:00,EGX100LASTEWI,29.75129762,29.94778415,29.65771698,29.80755425,31305,0,29.8049446
1998-03-31 11:45:00+00:00,EGX100LASTEWI,29.78834398,30.00153669,29.68708792,29.85294178,549,0,29.8513254
1998-03-31 11:50:00+00:00,EGX100LASTEWI,29.75474144,29.95122797,29.6611608,29.81099807,7380,0,29.8083884
1998-03-31 11:55:00+00:00,EGX100LASTEWI,29.7549285,29.95141503,29.66134786,29.81118512,4192,0,29.8085754
1998-03-31 12:00:00+00:00,EGX100LASTEWI,29.75497547,29.951462,29.66136833,29.8112056,188896,0,29.8085959
1998-03-31 12:05:00+00:00,EGX100LASTEWI,29.75482349,29.95131002,29.66112516,29.81096243,124323,0,29.8083528
1998-03-31 12:10:00+00:00,EGX100LASTEWI,29.75470658,29.95119311,29.66111581,29.81095308,12578,0,29.8083434
1998-03-31 12:15:00+00:00,EGX100LASTEWI,29.75476504,29.95125157,29.66118361,29.81102088,28971,0,29.8084112
1998-03-31 12:25:00+00:00,EGX100LASTEWI,29.75411035,29.95123988,29.66052893,29.81100919,389949,0,29.8083995
1998-03-31 12:30:00+00:00,EGX100LASTEWI,29.75468211,29.95116973,29.661089,29.81092736,372522,0,29.8083177
1998-03-31 12:35:00+00:00,EGX100LASTEWI,29.75465036,29.95114624,29.66106738,29.81090465,75232,0,29.808295
1998-03-31 12:40:00+00:00,EGX100LASTEWI,29.75464802,29.95113455,29.66106738,29.81090465,45703,0,29.808295
1998-03-31 12:45:00+00:00,EGX100LASTEWI,29.7542513,29.95074017,29.66066131,29.81049858,16782,0,29.8078889
1998-03-31 12:50:00+00:00,EGX100LASTEWI,29.75374527,29.95039955,29.6602136,29.81003207,245440,0,29.8074224
1998-03-31 12:55:00+00:00,EGX100LASTEWI,29.75196032,29.94951471,29.65837487,29.80830327,184764,0,29.8056936
1998-03-31 13:00:00+00:00,EGX100LASTEWI,29.75205476,29.94932679,29.65851373,29.80830904,60722,0,29.8056994
1998-03-31 13:05:00+00:00,EGX100LASTEWI,29.75031323,29.94897584,29.65674882,29.8072961,616090,0,29.8046864
1998-03-31 13:10:00+00:00,EGX100LASTEWI,29.7503112,29.94737867,29.65672341,29.80648678,186385,0,29.8038771
1998-03-31 13:15:00+00:00,EGX100LASTEWI,29.73488992,29.93199088,29.64129044,29.79104755,425365,0,29.7884379
1998-03-31 13:20:00+00:00,EGX100LASTEWI,29.73373223,29.93079344,29.64010486,29.78986196,19570,0,29.7872523
1998-03-31 13:25:00+00:00,EGX100LASTEWI,29.73386205,29.93105147,29.64028344,29.79017109,205168,0,29.7875614
1998-03-31 13:30:00+00:00,EGX100LASTEWI,29.73237435,29.92944725,29.63853799,29.78838862,396701,0,29.7857789
1998-03-31 13:35:00+00:00,EGX100LASTEWI,29.7323282,29.92939394,29.63857117,29.78833297,360827,0,29.7857233
1998-03-31 13:40:00+00:00,EGX100LASTEWI,29.73952635,29.93663395,29.63777071,29.78753482,252960,0,29.7849251
1998-03-31 13:45:00+00:00,EGX100LASTEWI,29.73952415,29.93663176,29.6373649,29.78712902,112362,0,29.7845193
1998-03-31 13:50:00+00:00,EGX100LASTEWI,29.74006877,29.93712998,29.63734911,29.78710621,789928,0,29.7844965
1998-03-31 13:55:00+00:00,EGX100LASTEWI,29.73920144,29.93627434,29.63655053,29.78631933,235990,0,29.7837097
1998-03-31 14:00:00+00:00,EGX100LASTEWI,29.73924049,29.93579871,29.63658985,29.78645919,104320,0,29.7838495
1998-03-31 14:05:00+00:00,EGX100LASTEWI,29.74016669,29.93662903,29.63760866,29.78745227,1218991,0,29.7848426
1998-03-31 14:10:00+00:00,EGX100LASTEWI,29.74694729,29.94461879,29.64421622,29.79518715,339703,0,29.7925508
1998-03-31 14:15:00+00:00,EGX100LASTEWI,29.74700788,29.94466769,29.64419343,29.79523919,542633,0,29.7926029
1998-03-31 14:20:00+00:00,EGX100LASTEWI,29.74096843,29.93927553,29.64572411,29.79721196,598371,0,29.794589
1998-03-31 14:25:00+00:00,EGX100LASTEWI,29.73989426,29.93804586,29.61973444,29.7711013,249653,0,29.768465
1998-03-31 14:30:00+00:00,EGX100LASTEWI,29.72449906,29.93549463,29.60440677,29.76870178,1273541,0,29.7660854
1998-03-31 14:35:00+00:00,EGX100LASTEWI,29.72437036,29.93527442,29.60471863,29.76892213,304179,0,29.7663058
1998-03-31 14:40:00+00:00,EGX100LASTEWI,29.72473341,29.93559509,29.60505572,29.76921683,492238,0,29.7666005
1998-03-31 14:45:00+00:00,EGX100LASTEWI,29.72535342,29.93517942,29.60565494,29.76882713,506525,0,29.7662015
1998-03-31 14:50:00+00:00,EGX100LASTEWI,29.7234632,29.93341314,29.60369609,29.76694546,360628,0,29.7643223
1998-03-31 14:55:00+00:00,EGX100LASTEWI,29.69893006,29.90878937,29.60367238,29.76687789,356606,0,29.7642615
1998-03-31 15:00:00+00:00,EGX100LASTEWI,29.70930993,29.90768,29.61181947,29.76348897,793610,0,29.7608726
1998-03-31 15:05:00+00:00,EGX100LASTEWI,29.70088224,29.8997905,29.57573382,29.72794152,781724,0,29.7253252
1998-03-31 15:10:00+00:00,EGX100LASTEWI,29.7008348,29.89970756,29.57556956,29.72774159,791780,0,29.7251219
1998-03-31 15:15:00+00:00,EGX100LASTEWI,29.70137175,29.90008451,29.57608475,29.72813202,336738,0,29.7255157
1998-03-31 15:20:00+00:00,EGX100LASTEWI,29.70492756,29.9036023,29.57967563,29.73164747,431358,0,29.7290311
1998-03-31 15:25:00+00:00,EGX100LASTEWI,29.68257623,29.88134305,29.55832788,29.71039413,782822,0,29.7077778
1998-03-31 15:30:00+00:00,EGX100LASTEWI,29.6823266,29.88110496,29.55809128,29.71016907,65149,0,29.7075527
1998-04-01 12:05:00+00:00,EGX100LASTEWI,29.68234102,29.88109599,29.5581057,29.7101601,22034,0,29.7075438
1998-04-01 12:10:00+00:00,EGX100LASTEWI,29.68234102,29.88109599,29.5581057,29.7101601,8386,0,29.7075438
1998-04-01 12:15:00+00:00,EGX100LASTEWI,29.68232933,29.88109599,29.55805893,29.71011334,15425,0,29.707497
1998-04-01 12:20:00+00:00,EGX100LASTEWI,29.68212768,29.88088265,29.55789236,29.70994676,18906,0,29.7072971
1998-04-01 12:25:00+00:00,EGX100LASTEWI,29.72450213,29.93996329,29.59262477,29.76069577,2544,0,29.7590394
1998-04-01 12:30:00+00:00,EGX100LASTEWI,29.68408079,29.88095668,29.55984547,29.71002079,79460,0,29.7073711
1998-04-01 12:35:00+00:00,EGX100LASTEWI,29.68407377,29.88095668,29.55982209,29.70999741,14676,0,29.7073478
1998-04-01 12:40:00+00:00,EGX100LASTEWI,29.68355283,29.88079441,29.55931751,29.70985852,9550,0,29.7072089
1998-04-01 12:45:00+00:00,EGX100LASTEWI,29.68355283,29.88081545,29.55931751,29.70987956,15095,0,29.7072299
1998-04-01 12:50:00+00:00,EGX100LASTEWI,29.6821686,29.87941018,29.55791925,29.70846026,20030,0,29.7058106
1998-04-01 12:55:00+00:00,EGX100LASTEWI,29.68217796,29.87941953,29.55794264,29.70848364,12973,0,29.705834
1998-04-01 13:00:00+00:00,EGX100LASTEWI,29.68217796,29.87942888,29.55794264,29.708493,43700,0,29.7058433
1998-04-01 13:05:00+00:00,EGX100LASTEWI,29.68210923,29.87933297,29.5578739,29.70839709,15226,0,29.7057474
1998-04-01 13:10:00+00:00,EGX100LASTEWI,29.68217251,29.87924591,29.55793718,29.70831002,99294,0,29.7056604
1998-04-01 13:15:00+00:00,EGX100LASTEWI,29.68223045,29.87947287,29.55796005,29.70850191,134390,0,29.7058523
1998-04-01 13:20:00+00:00,EGX100LASTEWI,29.68306807,29.87975241,29.55859474,29.70857851,29376,0,29.7059289
1998-04-01 13:25:00+00:00,EGX100LASTEWI,29.68334618,29.88018796,29.55887787,29.70901908,50060,0,29.7063694
1998-04-01 13:30:00+00:00,EGX100LASTEWI,29.68356523,29.88024174,29.55907821,29.70905415,17468,0,29.7064045
1998-04-01 13:35:00+00:00,EGX100LASTEWI,29.68310718,29.8795742,29.558624,29.70840448,650992,0,29.7057548
1998-04-01 13:40:00+00:00,EGX100LASTEWI,29.68311276,29.87957043,29.55864879,29.70840589,37199,0,29.7057562
1998-04-01 13:45:00+00:00,EGX100LASTEWI,29.68334982,29.87986383,29.55908276,29.7088962,331074,0,29.7062465
1998-04-01 13:50:00+00:00,EGX100LASTEWI,29.68220094,29.87871494,29.55794422,29.70775766,67858,0,29.7051213
1998-04-01 13:55:00+00:00,EGX100LASTEWI,29.68378447,29.8802786,29.55954137,29.70933494,79531,0,29.7066986
1998-04-01 14:00:00+00:00,EGX100LASTEWI,29.68356767,29.88074628,29.55932238,29.70980042,115320,0,29.7071641
1998-04-01 14:05:00+00:00,EGX100LASTEWI,29.68361556,29.88079636,29.5593986,29.70987883,214014,0,29.7072425
1998-04-01 14:10:00+00:00,EGX100LASTEWI,29.68316002,29.88034565,29.5597223,29.71020035,203967,0,29.707564
1998-04-01 14:15:00+00:00,EGX100LASTEWI,29.68310473,29.88028802,29.55966234,29.71014973,150872,0,29.7075014
1998-04-01 14:20:00+00:00,EGX100LASTEWI,29.68359977,29.88088167,29.56016205,29.71074338,297343,0,29.7080937
1998-04-01 14:25:00+00:00,EGX100LASTEWI,29.68259263,29.88001013,29.55126994,29.70198921,289777,0,29.6993662
1998-04-01 14:30:00+00:00,EGX100LASTEWI,29.68337621,29.88064019,29.55193014,29.70250057,522259,0,29.6998709
1998-04-01 14:35:00+00:00,EGX100LASTEWI,29.68448024,29.88144408,29.55245007,29.70271334,124899,0,29.7000837
1998-04-01 14:40:00+00:00,EGX100LASTEWI,29.68669294,29.88340591,29.55478052,29.70479293,1155866,0,29.7021833
1998-04-01 14:45:00+00:00,EGX100LASTEWI,29.71216501,29.9088544,29.56672616,29.72142649,154893,0,29.7188168
1998-04-01 14:50:00+00:00,EGX100LASTEWI,29.71176355,29.9273005,29.58065776,29.74949414,118440,0,29.7468845
1998-04-01 14:55:00+00:00,EGX100LASTEWI,29.71138641,29.92692336,29.58027283,29.74910921,115588,0,29.7464995
1998-04-01 15:00:00+00:00,EGX100LASTEWI,29.71121152,29.92690331,29.57993449,29.74894677,507747,0,29.7463438
1998-04-01 15:05:00+00:00,EGX100LASTEWI,29.71135144,29.92702313,29.58006506,29.74903619,1005233,0,29.7464332
1998-04-01 15:10:00+00:00,EGX100LASTEWI,29.70868846,29.92421677,29.57759692,29.74642467,436399,0,29.7438217
1998-04-01 15:15:00+00:00,EGX100LASTEWI,29.70861367,29.92412562,29.57750825,29.74631963,131425,0,29.7437166
1998-04-01 15:20:00+00:00,EGX100LASTEWI,29.70856099,29.92429357,29.57738613,29.74623895,150379,0,29.7436359
1998-04-01 15:25:00+00:00,EGX100LASTEWI,29.70993277,29.92596164,29.5788502,29.74805954,462089,0,29.7454565
1998-04-01 15:30:00+00:00,EGX100LASTEWI,29.71023319,29.92596164,29.57915062,29.74805954,6863,0,29.7454565
1998-04-02 11:40:00+00:00,EGX100LASTEWI,29.71044363,29.92617207,29.57944055,29.74829336,10482,0,29.7456903
1998-04-02 11:50:00+00:00,EGX100LASTEWI,29.71020981,29.92593826,29.57920673,29.74805954,7548,0,29.7454565
1998-04-02 11:55:00+00:00,EGX100LASTEWI,29.71021943,29.92594788,29.57921636,29.74806917,2914,0,29.7454662
1998-04-02 12:00:00+00:00,EGX100LASTEWI,29.71021943,29.92594788,29.57921636,29.74806917,56606,0,29.7454662
1998-04-02 12:05:00+00:00,EGX100LASTEWI,29.71027016,29.92599861,29.57926474,29.74811755,64708,0,29.7455145
1998-04-02 12:10:00+00:00,EGX100LASTEWI,29.70996803,29.92569648,29.57884804,29.74770085,43311,0,29.7450978
1998-04-02 12:15:00+00:00,EGX100LASTEWI,29.71001443,29.92574288,29.5742084,29.74306121,909,0,29.7404582
1998-04-02 12:20:00+00:00,EGX100LASTEWI,29.7099022,29.92563298,29.57420607,29.74306589,109018,0,29.7404629
1998-04-02 12:25:00+00:00,EGX100LASTEWI,29.70877737,29.92450582,29.57770881,29.74656162,117189,0,29.7439586
1998-04-02 12:30:00+00:00,EGX100LASTEWI,29.70633397,29.92206242,29.57532854,29.74418135,22920,0,29.7415783
1998-04-02 12:35:00+00:00,EGX100LASTEWI,29.70641791,29.92257528,29.57541249,29.7448693,100030,0,29.7422663
1998-04-02 12:40:00+00:00,EGX100LASTEWI,29.70711879,29.9226284,29.57610402,29.74491306,27003,0,29.74231
1998-04-02 12:45:00+00:00,EGX100LASTEWI,29.70710943,29.92261904,29.57605726,29.7449154,101807,0,29.7423124
1998-04-02 12:50:00+00:00,EGX100LASTEWI,29.70711037,29.92261998,29.5761073,29.74491634,25361,0,29.7423133
1998-04-02 12:55:00+00:00,EGX100LASTEWI,29.70844925,29.92395886,29.57743215,29.74625288,111667,0,29.7436499
1998-04-02 13:00:00+00:00,EGX100LASTEWI,29.70864769,29.92415886,29.57763058,29.7464521,37930,0,29.7438491
1998-04-02 13:05:00+00:00,EGX100LASTEWI,29.70886497,29.92450913,29.57780062,29.74674421,279628,0,29.7441412
1998-04-02 13:10:00+00:00,EGX100LASTEWI,29.70883306,29.92447488,29.57775702,29.74669828,48526,0,29.7440953
1998-04-02 13:15:00+00:00,EGX100LASTEWI,29.7088354,29.92447722,29.57777105,29.74671231,20126,0,29.7441093
1998-04-02 13:20:00+00:00,EGX100LASTEWI,29.70887687,29.92441922,29.57781237,29.7466543,130610,0,29.7440513
1998-04-02 13:25:00+00:00,EGX100LASTEWI,29.70749581,29.92304984,29.57642444,29.74528493,24528,0,29.7426819
1998-04-02 13:30:00+00:00,EGX100LASTEWI,29.70749815,29.92301009,29.57643146,29.7452405,104216,0,29.7426375
1998-04-02 13:35:00+00:00,EGX100LASTEWI,29.70189065,29.91809604,29.57082396,29.74030579,143242,0,29.7377028
1998-04-02 13:40:00+00:00,EGX100LASTEWI,29.70199394,29.91819933,29.57078265,29.74042974,38313,0,29.7378267
1998-04-02 13:45:00+00:00,EGX100LASTEWI,29.70175148,29.91730921,29.57003829,29.73903599,187767,0,29.736433
1998-04-02 13:50:00+00:00,EGX100LASTEWI,29.69798151,29.91680547,29.57441271,29.74668071,72186,0,29.7440777
1998-04-02 13:55:00+00:00,EGX100LASTEWI,29.69881396,29.91762405,29.57524516,29.74749929,145093,0,29.7448963
1998-04-02 14:00:00+00:00,EGX100LASTEWI,29.69884647,29.91762639,29.57541059,29.74750163,555076,0,29.7448986
1998-04-02 14:05:00+00:00,EGX100LASTEWI,29.69876995,29.91770131,29.57529475,29.74753957,121304,0,29.7449366
1998-04-02 14:10:00+00:00,EGX100LASTEWI,29.698651,29.91754778,29.57515673,29.74736931,448455,0,29.7447663
1998-04-02 14:15:00+00:00,EGX100LASTEWI,29.70331814,29.90335536,29.57989348,29.7332306,254496,0,29.7306276
1998-04-02 14:20:00+00:00,EGX100LASTEWI,29.70245201,29.90248876,29.57904114,29.73237748,99190,0,29.7297745
1998-04-02 14:25:00+00:00,EGX100LASTEWI,29.70279122,29.90257447,29.57938051,29.73246319,170771,0,29.7298269
1998-04-02 14:30:00+00:00,EGX100LASTEWI,29.70275444,29.90261301,29.57934325,29.73250173,117195,0,29.7298654
1998-04-02 14:35:00+00:00,EGX100LASTEWI,29.59319961,29.79297802,29.49739307,29.65047123,84853,0,29.6478349
1998-04-02 14:40:00+00:00,EGX100LASTEWI,29.58371816,29.79381189,29.48790928,29.65128171,152985,0,29.6486454
1998-04-02 14:45:00+00:00,EGX100LASTEWI,29.58343819,29.79393562,29.487634,29.65137943,448019,0,29.6487564
1998-04-02 14:50:00+00:00,EGX100LASTEWI,29.58351837,29.79398073,29.48771418,29.65147597,30246,0,29.648853
1998-04-02 14:55:00+00:00,EGX100LASTEWI,29.58475862,29.79524052,29.48893105,29.65273108,546986,0,29.6501081
1998-04-02 15:00:00+00:00,EGX100LASTEWI,29.5847612,29.79519353,29.48893363,29.65268409,38123,0,29.6500611
1998-04-02 15:05:00+00:00,EGX100LASTEWI,29.36885519,29.56995276,29.2754319,29.42983592,240170,0,29.4272063
1998-04-02 15:10:00+00:00,EGX100LASTEWI,29.37263597,29.57364407,29.27924612,29.43355365,254223,0,29.430924
1998-04-02 15:15:00+00:00,EGX100LASTEWI,29.37322613,29.57466919,29.27983784,29.434578,754570,0,29.4319517
1998-04-02 15:20:00+00:00,EGX100LASTEWI,29.37501012,29.57645156,29.28166955,29.43641042,244974,0,29.4337841
1998-04-02 15:25:00+00:00,EGX100LASTEWI,29.37513424,29.5772542,29.28182983,29.43609633,638066,0,29.43347
1998-04-02 15:30:00+00:00,EGX100LASTEWI,29.37512636,29.57724485,29.28183131,29.43608932,5262,0,29.433463
1998-04-05 11:30:00+00:00,EGX100LASTEWI,29.37550047,29.57761895,29.28220542,29.43646342,545087,0,29.4338371
1998-04-05 12:00:00+00:00,EGX100LASTEWI,29.42576759,29.64351617,29.32479775,29.49515616,150,0,29.4935231
1998-04-05 12:05:00+00:00,EGX100LASTEWI,29.25819409,29.46203723,29.16451354,29.32200593,156192,0,29.3189371
1998-04-05 12:10:00+00:00,EGX100LASTEWI,29.37569937,29.57781785,29.28240431,29.43666232,28991,0,29.434036
1998-04-05 12:15:00+00:00,EGX100LASTEWI,29.37579589,29.57791437,29.28244238,29.43670039,12905,0,29.4340741
1998-04-05 12:20:00+00:00,EGX100LASTEWI,29.37471746,29.57683594,29.2814224,29.43568041,1548,0,29.4330541
1998-04-05 12:25:00+00:00,EGX100LASTEWI,29.37471746,29.57683594,29.2814224,29.43568041,500,0,29.4330541
1998-04-05 12:30:00+00:00,EGX100LASTEWI,29.37471746,29.57683594,29.2814224,29.43568041,1048,0,29.4330541
1998-04-05 12:35:00+00:00,EGX100LASTEWI,29.37471746,29.57689206,29.2814224,29.43573653,127048,0,29.4331102
1998-04-05 12:40:00+00:00,EGX100LASTEWI,29.37719188,29.57604473,29.28389682,29.43488919,14632,0,29.4322629
1998-04-05 12:45:00+00:00,EGX100LASTEWI,29.37719421,29.57605642,29.28389916,29.43490089,31082,0,29.4322746
1998-04-05 12:50:00+00:00,EGX100LASTEWI,29.37820524,29.57705575,29.28491018,29.43590022,4153,0,29.4332739
1998-04-05 12:55:00+00:00,EGX100LASTEWI,29.37819741,29.57704792,29.28486791,29.43585794,84668,0,29.4332316
1998-04-05 13:00:00+00:00,EGX100LASTEWI,29.37763988,29.5764904,29.284287,29.43527704,253654,0,29.4326507
1998-04-05 13:05:00+00:00,EGX100LASTEWI,29.37755805,29.57643428,29.28426362,29.43527938,35291,0,29.432653
1998-04-05 13:10:00+00:00,EGX100LASTEWI,29.37758534,29.57644369,29.28429092,29.43528878,57580,0,29.4326624
1998-04-05 13:15:00+00:00,EGX100LASTEWI,29.37529676,29.57298736,29.28204365,29.43303368,131972,0,29.4304073
1998-04-05 13:20:00+00:00,EGX100LASTEWI,29.37528507,29.57300068,29.28180199,29.43280769,1564459,0,29.4301814
1998-04-05 13:25:00+00:00,EGX100LASTEWI,29.37505526,29.57274587,29.28180215,29.43279219,176990,0,29.4301659
1998-04-05 13:30:00+00:00,EGX100LASTEWI,29.37353866,29.57123862,29.2804638,29.43146085,151770,0,29.4288345
1998-04-05 13:35:00+00:00,EGX100LASTEWI,29.37410326,29.5717962,29.28102138,29.43202077,274337,0,29.4293844
1998-04-05 13:40:00+00:00,EGX100LASTEWI,29.37414475,29.57183769,29.28106288,29.43206227,90088,0,29.4294259
1998-04-05 13:45:00+00:00,EGX100LASTEWI,29.37474426,29.57243486,29.28165771,29.43264774,111362,0,29.4300114
1998-04-05 13:50:00+00:00,EGX100LASTEWI,29.37474105,29.57243165,29.2816545,29.43264454,41898,0,29.4300082
1998-04-05 13:55:00+00:00,EGX100LASTEWI,29.37457158,29.57249975,29.28149438,29.43272432,148274,0,29.430088
1998-04-05 14:00:00+00:00,EGX100LASTEWI,29.37401416,29.57105328,29.28063293,29.43097148,65737,0,29.4283352
1998-04-05 14:05:00+00:00,EGX100LASTEWI,29.37291869,29.56996564,29.27952577,29.42987215,2982727,0,29.4272358
1998-04-05 14:10:00+00:00,EGX100LASTEWI,29.37260358,29.56943115,29.27920984,29.42933685,251533,0,29.4267005
1998-04-05 14:15:00+00:00,EGX100LASTEWI,29.37212477,29.56894878,29.2786993,29.42882274,247522,0,29.4261864
1998-04-05 14:20:00+00:00,EGX100LASTEWI,29.37395796,29.57078196,29.28026176,29.43099795,137927,0,29.4283616
1998-04-05 14:25:00+00:00,EGX100LASTEWI,29.37448277,29.57131574,29.28079125,29.4315364,149889,0,29.4289001
1998-04-05 14:30:00+00:00,EGX100LASTEWI,29.37463495,29.57146559,29.2809411,29.43168391,209990,0,29.4290476
1998-04-05 14:35:00+00:00,EGX100LASTEWI,29.37554492,29.57267264,29.28181599,29.43289721,122607,0,29.4302609
1998-04-05 14:40:00+00:00,EGX100LASTEWI,29.37535835,29.57249546,29.28228349,29.43272004,864573,0,29.4300837
1998-04-05 14:45:00+00:00,EGX100LASTEWI,29.37579837,29.57293314,29.28272351,29.43315771,21676,0,29.4305214
1998-04-05 14:50:00+00:00,EGX100LASTEWI,29.37621033,29.57311723,29.28313313,29.43333946,476262,0,29.4307031
1998-04-05 14:55:00+00:00,EGX100LASTEWI,29.37623566,29.57335104,29.28315212,29.43357248,194578,0,29.4309362
